ec	Genus
3.5.1.118	Shewanella
3.5.1.118	Pseudorhodoferax
3.5.1.118	Azospira
3.5.1.11	Pseudorhodoferax
3.5.1.16	Silanimonas
3.1.26.3	Ruminiclostridium_1
3.1.22.4	Desulfotomaculum
3.1.22.4	Pseudorhodoferax
3.1.22.4	Propionibacterium
3.1.26.12	Desulfovibrio
3.1.22.4	Silanimonas
3.1.22.4	Desulfobulbus
3.1.22.4	Dechloromonas
3.1.22.4	Gelria
3.1.26.12	Smithella
3.1.26.12	Propionibacterium
3.1.22.4	Shewanella
3.1.22.4	Pseudoxanthomonas
3.1.22.4	Smithella
3.1.22.4	Caulobacter
3.1.26.11	Ruminiclostridium_1
3.1.26.11	Blastomonas
3.1.22.4	Azospira
3.1.22.4	Methylocystis
3.1.22.4	Propionivibrio
3.1.22.4	Achromobacter
3.1.22.4	Blastomonas
3.1.22.4	Brevundimonas
3.1.22.4	Paracoccus
3.1.22.4	Variovorax
3.1.22.4	Desulfovibrio
3.1.22.4	Bradyrhizobium
3.1.22.4	Geothrix
3.1.26.12	Desulfobulbus
3.1.21.3	Geothrix
3.1.21.5	Desulfobulbus
3.1.21.5	Nitrospira
3.1.21.7	Silanimonas
3.1.22.4	Simplicispira
3.1.21.3	Ruminiclostridium_1
3.1.21.5	Acidovorax
3.1.3.1	Pseudorhodoferax
3.1.21.5	Simplicispira
3.1.2.21	Streptococcus
3.1.2.23	Dechloromonas
3.1.2.23	Achromobacter
3.1.2.23	Pseudorhodoferax
3.1.2.23	Azospira
3.1.2.28	Silanimonas
3.1.21.2	Ruminiclostridium_1
3.1.22.4	Acidovorax
3.1.2.30	Paracoccus
2.8.1.1	Phenylobacterium
2.8.1.1	Azospira
2.8.1.1	Pseudorhodoferax
2.8.1.1	Blastomonas
2.8.1.1	Caulobacter
2.8.1.1	Silanimonas
2.8.1.1	Propionivibrio
2.7.9.1	Acidovorax
2.7.9.1	Ruminiclostridium_1
2.7.8.8	Blastomonas
3.1.3.15	Ruminiclostridium_1
3.1.3.12	Silanimonas
3.1.3.11	Micrococcus
3.1.3.11	Geothrix
3.1.3.11	Ruminiclostridium_1
3.1.3.1	Nitrospira
3.1.27.1	Novosphingobium
3.1.27.3	Simplicispira
3.1.27.3	Acidovorax
3.1.27.3	Dechloromonas
3.1.27.3	Propionivibrio
3.1.27.3	Pseudorhodoferax
3.1.27.1	Caulobacter
3.1.27.3	Propionibacterium
3.1.3.1	Simplicispira
3.1.3.1	Desulfobulbus
3.1.27.3	Azospira
3.1.27.1	Sphingopyxis
3.1.3.11	Blastomonas
3.1.3.12	Gelria
2.8.3.6	Caulobacter
2.8.3.5	Silanimonas
2.8.3.5	Blastomonas
2.8.3.5	Acetobacterium
2.8.3.5	Simplicispira
2.8.3.22	Pseudorhodoferax
2.9.1.1	Geothrix
3.1.1.1	Acidovorax
2.8.3.19	Paracoccus
2.8.3.18	Caulobacter
2.8.3.18	Paracoccus
2.8.3.18	Propionibacterium
2.8.3.18	Azospira
2.8.3.5	Pseudorhodoferax
2.8.4.3	Ruminiclostridium_1
2.8.3.18	Achromobacter
2.8.3.16	Pseudorhodoferax
2.8.3.16	Methylocystis
2.8.3.16	Azospira
2.8.3.18	Simplicispira
2.8.3.18	Dechloromonas
2.8.3.6	Pseudorhodoferax
2.7.8.26	Ruminiclostridium_1
2.8.1.6	Ruminiclostridium_1
2.8.1.2	Azospira
2.8.1.2	Pseudorhodoferax
2.8.1.2	Propionibacterium
2.8.1.6	Gelria
2.8.1.2	Sphingopyxis
2.8.4.5	Ruminiclostridium_1
2.8.4.5	Blastomonas
2.8.1.6	Pseudomonas
2.8.3.16	Dechloromonas
2.8.3.16	Blastomonas
2.8.1.12	Geothrix
2.8.1.12	Smithella
2.8.1.2	Simplicispira
2.8.1.2	Dechloromonas
2.8.1.2	Silanimonas
2.8.1.2	Propionivibrio
2.8.1.2	Blastomonas
2.8.1.12	Silanimonas
3.1.1.22	Silanimonas
2.8.4.5	Methylocystis
2.8.4.5	Acetobacterium
3.1.1.17	Propionivibrio
3.1.1.17	Blastomonas
2.8.4.5	Erysipelothrix
2.8.4.4	Ruminiclostridium_1
3.1.1.17	Methylocystis
2.7.7.9	Smithella
2.7.9.3	Geothrix
2.7.8.12	Desulfovibrio
2.7.7.85	Propionibacterium
2.7.7.87	Ruminiclostridium_1
2.7.8.13	Ruminiclostridium_1
2.8.1.1	Simplicispira
2.7.8.41	Propionivibrio
2.7.8.41	Blastomonas
2.7.8.41	Bradyrhizobium
2.7.8.41	Nitrospira
2.7.8.41	Geothrix
2.7.8.41	Propionibacterium
2.7.8.41	Methylocystis
2.7.8.41	Azospira
2.7.8.41	Sphingopyxis
2.7.8.41	Sphingomonas
2.7.8.20	Staphylococcus
2.7.8.41	Novosphingobium
2.7.8.33	Gelria
2.7.8.33	Desulfotomaculum
2.7.8.33	Propionibacterium
2.7.8.5	Ruminiclostridium_1
2.7.8.41	Achromobacter
2.7.8.41	Dechloromonas
2.7.8.37	Methylocystis
4.1.2.13	Pseudomonas
4.1.1.98	Caulobacter
4.1.1.98	Novosphingobium
4.1.1.98	Smithella
3.6.3.20	Pseudorhodoferax
3.6.3.21	Achromobacter
3.6.3.20	Methylocystis
3.6.3.21	Simplicispira
3.6.3.21	Acidovorax
3.6.3.21	Dechloromonas
3.6.3.21	Desulfobulbus
3.6.3.21	Propionivibrio
3.6.3.21	Ruminiclostridium_1
3.6.3.20	Acidovorax
3.6.3.20	Simplicispira
3.6.3.21	Propionibacterium
3.6.3.21	Methylocystis
3.6.3.21	Azospira
3.6.3.21	Smithella
3.6.3.21	Staphylococcus
3.6.3.25	Simplicispira
3.6.3.21	Bradyrhizobium
3.6.3.21	Bacillus
3.6.3.2	Acidovorax
4.1.1.98	Desulfotomaculum
4.1.1.98	Gelria
4.1.1.98	Geothrix
4.1.2.13	Ruminiclostridium_1
3.6.3.21	Pseudorhodoferax
3.6.3.21	Desulfotomaculum
3.6.3.21	Micrococcus
3.6.1.40	Azospira
3.6.1.40	Smithella
3.6.1.40	Caulobacter
3.6.1.40	Methylocystis
3.6.1.55	Ruminiclostridium_1
3.6.1.66	Ruminiclostridium_1
3.6.1.63	Methylocystis
3.6.3.12	Pseudorhodoferax
3.6.3.12	Acetobacterium
3.6.3.14	Blastomonas
3.6.3.12	Geothrix
3.6.1.8	Methylocystis
3.6.1.8	Caulobacter
3.6.3.14	Propionivibrio
3.6.1.8	Blastomonas
3.6.3.12	Gelria
3.6.3.12	Propionibacterium
3.6.3.14	Ruminiclostridium_1
3.6.3.12	Azospira
3.6.3.12	Caulobacter
3.6.3.14	Simplicispira
3.6.3.14	Acidovorax
3.6.3.14	Dechloromonas
3.6.3.14	Silanimonas
3.6.3.12	Sphingopyxis
3.6.3.12	Dechloromonas
3.6.3.12	Achromobacter
3.6.3.12	Bradyrhizobium
3.6.3.12	Phenylobacterium
3.6.3.12	Pseudoxanthomonas
3.6.3.25	Propionivibrio
3.6.3.25	Silanimonas
3.6.3.17	Simplicispira
3.6.3.17	Acidovorax
3.6.3.17	Propionivibrio
3.6.3.17	Ruminiclostridium_1
3.6.3.17	Desulfovibrio
3.6.3.29	Silanimonas
3.6.3.29	Desulfobulbus
3.6.3.28	Simplicispira
3.6.3.28	Achromobacter
3.6.3.28	Pseudorhodoferax
3.6.3.28	Methylocystis
3.6.3.29	Acidovorax
3.6.3.17	Gelria
3.6.3.14	Azospira
3.6.3.17	Pseudorhodoferax
3.6.3.17	Smithella
3.6.3.21	Variovorax
3.6.3.21	Desulfovibrio
3.6.3.21	Erysipelothrix
3.6.3.21	Acetobacterium
3.6.3.21	Shewanella
3.6.3.21	Gelria
3.6.3.17	Methylocystis
3.6.3.29	Propionivibrio
3.6.3.16	Dechloromonas
3.6.3.25	Dechloromonas
3.6.3.16	Acidovorax
3.6.3.14	Pseudorhodoferax
3.6.3.14	Geothrix
3.6.3.14	Gelria
3.6.3.14	Pseudoxanthomonas
3.6.3.27	Gelria
3.6.3.27	Pseudorhodoferax
3.6.3.27	Geothrix
3.6.3.27	Azospira
3.6.3.27	Methylocystis
3.6.3.27	Phenylobacterium
3.6.3.27	Pseudoxanthomonas
3.6.1.55	Smithella
3.6.3.25	Phenylobacterium
3.6.3.29	Desulfovibrio
3.6.3.29	Pseudoxanthomonas
3.6.3.29	Geothrix
3.6.3.29	Acetobacterium
3.6.3.29	Pseudorhodoferax
3.6.3.29	Smithella
3.6.3.3	Simplicispira
3.6.3.29	Azospira
3.6.3.25	Pseudoxanthomonas
3.6.3.25	Pseudorhodoferax
3.6.3.25	Azospira
3.6.3.27	Simplicispira
3.6.3.27	Silanimonas
3.6.3.27	Propionivibrio
3.6.3.27	Ruminiclostridium_1
3.6.3.27	Caulobacter
4.1.1.98	Silanimonas
4.1.1.98	Desulfobulbus
4.1.1.98	Paracoccus
4.1.2.14	Silanimonas
4.1.2.14	Propionivibrio
4.1.2.14	Ruminiclostridium_1
4.1.2.14	Geothrix
3.1.1.4	Silanimonas
3.1.1.45	Simplicispira
3.1.1.45	Dechloromonas
3.1.1.45	Silanimonas
3.1.1.45	Propionivibrio
3.1.1.32	Silanimonas
3.1.1.3	Propionibacterium
3.1.1.31	Silanimonas
3.1.1.31	Ruminiclostridium_1
3.1.1.24	Methylocystis
3.1.1.45	Blastomonas
3.1.1.29	Ruminiclostridium_1
3.1.11.6	Ruminiclostridium_1
3.1.13.3	Desulfobulbus
3.1.13.3	Ruminiclostridium_1
3.1.13.5	Propionibacterium
3.1.13.3	Erysipelothrix
3.1.13.3	Geothrix
3.1.13.3	Acetobacterium
3.1.13.3	Gelria
3.1.13.3	Desulfotomaculum
3.1.13.3	Staphylococcus
3.1.2.12	Silanimonas
3.1.2.1	Propionivibrio
3.1.1.31	Geothrix
3.1.12.1	Ruminiclostridium_1
3.1.13.3	Streptococcus
3.1.1.61	Ruminiclostridium_1
3.1.27.1	Paracoccus
3.1.27.1	Methylocystis
3.1.27.1	Shewanella
3.1.27.1	Phenylobacterium
3.1.26.5	Pseudorhodoferax
3.1.26.4	Ruminiclostridium_1
3.1.26.5	Simplicispira
3.1.1.5	Dechloromonas
3.1.1.45	Geothrix
3.1.1.45	Pseudorhodoferax
3.1.1.45	Azospira
3.1.1.5	Simplicispira
3.1.1.73	Pseudorhodoferax
3.1.1.57	Pseudorhodoferax
3.1.1.75	Simplicispira
3.1.1.75	Dechloromonas
3.1.1.75	Silanimonas
3.1.1.75	Achromobacter
3.1.1.75	Blastomonas
3.1.1.57	Blastomonas
3.1.1.5	Silanimonas
3.1.26.5	Ruminiclostridium_1
3.1.27.1	Blastomonas
3.1.27.1	Sphingomonas
3.1.27.1	Brevundimonas
3.1.1.5	Geothrix
3.1.1.5	Pseudorhodoferax
3.1.1.5	Azospira
3.1.1.53	Blastomonas
3.1.1.5	Blastomonas
3.1.1.5	Propionivibrio
3.1.1.5	Methylocystis
3.1.26.5	Geothrix
3.7.1.3	Geothrix
3.7.1.20	Simplicispira
3.8.1.2	Blastomonas
3.7.1.2	Geothrix
3.7.1.12	Ruminiclostridium_1
3.7.1.2	Blastomonas
3.7.1.12	Desulfotomaculum
3.7.1.12	Methylocystis
3.7.1.12	Azospira
3.7.1.2	Silanimonas
3.6.4.13	Methylocystis
3.6.4.6	Desulfotomaculum
3.7.1.12	Dechloromonas
3.7.1.12	Desulfobulbus
3.7.1.12	Propionivibrio
3.6.3.54	Gelria
3.7.1.20	Dechloromonas
3.7.1.20	Propionivibrio
3.6.4.12	Geothrix
3.6.4.12	Gelria
3.6.4.12	Desulfotomaculum
3.6.4.12	Pseudorhodoferax
3.6.4.12	Methylocystis
3.6.4.12	Azospira
3.6.3.3	Ruminiclostridium_1
3.6.4.13	Ruminiclostridium_1
3.6.1.7	Silanimonas
3.6.1.7	Ruminiclostridium_1
3.6.1.8	Desulfobulbus
3.6.1.8	Silanimonas
3.6.1.7	Gelria
3.6.1.7	Methylocystis
3.7.1.20	Caulobacter
3.6.4.13	Geothrix
3.6.3.8	Desulfobulbus
3.6.3.8	Ruminiclostridium_1
3.6.3.8	Erysipelothrix
3.6.3.8	Gelria
3.6.3.8	Desulfotomaculum
3.6.3.9	Nitrospira
3.7.1.20	Azospira
3.7.1.20	Methylocystis
3.7.1.20	Pseudorhodoferax
3.6.4.12	Simplicispira
3.6.3.54	Staphylococcus
3.6.3.55	Acidovorax
3.6.3.55	Desulfobulbus
3.6.3.55	Propionivibrio
3.6.3.55	Achromobacter
3.6.3.55	Desulfovibrio
3.6.3.55	Acetobacterium
3.6.3.54	Novosphingobium
3.6.3.55	Gelria
3.6.3.54	Azospira
3.6.4.12	Desulfobulbus
3.6.4.12	Silanimonas
3.6.4.12	Propionivibrio
3.6.4.12	Ruminiclostridium_1
3.6.4.12	Blastomonas
3.6.3.8	Silanimonas
3.6.3.54	Smithella
3.6.3.8	Acidovorax
3.6.3.55	Desulfotomaculum
3.6.3.54	Micrococcus
3.6.3.54	Desulfotomaculum
3.6.3.54	Pseudorhodoferax
3.6.3.54	Propionibacterium
3.6.3.54	Methylocystis
3.7.1.12	Gelria
3.7.1.12	Acetobacterium
3.1.11.2	Pseudorhodoferax
3.1.11.5	Ruminiclostridium_1
3.1.11.5	Erysipelothrix
3.1.11.5	Acetobacterium
3.1.11.5	Gelria
3.1.11.5	Smithella
3.1.11.5	Methylocystis
3.6.3.41	Desulfovibrio
3.6.3.41	Pseudoxanthomonas
3.6.3.41	Azospira
3.6.3.4	Simplicispira
3.6.3.4	Dechloromonas
3.6.3.40	Ruminiclostridium_1
3.6.3.41	Dechloromonas
3.6.3.41	Silanimonas
3.6.3.41	Propionivibrio
3.1.11.5	Paracoccus
3.1.11.2	Ruminiclostridium_1
3.1.13.5	Silanimonas
3.6.3.4	Silanimonas
3.1.1.85	Propionivibrio
3.1.1.85	Paracoccus
3.1.1.85	Azospira
3.1.1.85	Desulfobulbus
3.1.1.75	Pseudorhodoferax
3.1.1.75	Azospira
3.1.1.75	Caulobacter
3.1.1.75	Methylocystis
3.6.3.4	Propionivibrio
3.6.3.30	Simplicispira
3.6.3.30	Acidovorax
3.6.3.30	Dechloromonas
3.6.3.31	Pseudorhodoferax
3.6.3.31	Caulobacter
3.6.3.34	Nitrospira
3.6.3.34	Desulfovibrio
3.6.3.34	Phenylobacterium
3.6.3.34	Pseudoxanthomonas
3.6.3.34	Geothrix
3.6.3.3	Azospira
3.6.3.3	Pseudorhodoferax
3.6.3.30	Propionivibrio
3.6.3.3	Acetobacterium
3.6.3.3	Gelria
3.6.3.3	Desulfotomaculum
3.6.3.34	Gelria
3.6.3.34	Desulfotomaculum
3.6.3.34	Simplicispira
3.6.3.34	Sphingomonas
3.6.3.34	Acidovorax
3.6.3.34	Dechloromonas
3.6.3.34	Desulfobulbus
3.6.3.34	Propionivibrio
3.6.3.34	Ruminiclostridium_1
3.6.3.32	Propionibacterium
3.6.3.54	Geothrix
3.6.3.3	Propionivibrio
3.7.1.12	Paracoccus
3.6.3.34	Blastomonas
3.6.3.32	Pseudorhodoferax
3.6.3.32	Paracoccus
3.6.3.34	Pseudorhodoferax
3.6.3.34	Propionibacterium
3.6.3.34	Methylocystis
3.6.3.34	Azospira
3.6.3.34	Smithella
3.6.3.32	Desulfovibrio
3.6.3.34	Caulobacter
3.6.3.32	Simplicispira
3.6.3.32	Acidovorax
3.6.3.32	Achromobacter
3.6.3.31	Erysipelothrix
3.6.3.54	Silanimonas
3.6.3.54	Propionivibrio
3.6.3.54	Ruminiclostridium_1
3.6.3.54	Bacillus
3.6.3.54	Sphingomonas
3.6.3.54	Desulfobulbus
3.6.3.54	Brevundimonas
3.6.3.54	Phenylobacterium
3.6.3.54	Pseudoxanthomonas
3.6.3.54	Erysipelothrix
3.6.3.54	Dechloromonas
3.6.3.54	Simplicispira
3.6.3.4	Phenylobacterium
3.6.3.4	Acetobacterium
3.6.3.54	Acidovorax
3.6.3.4	Pseudorhodoferax
3.6.3.4	Azospira
3.6.3.4	Ruminiclostridium_1
3.6.3.30	Desulfovibrio
3.6.3.30	Methylocystis
3.6.3.30	Azospira
3.6.3.31	Desulfobulbus
3.6.3.31	Ruminiclostridium_1
3.6.3.30	Pseudorhodoferax
3.6.3.5	Azospira
3.6.3.5	Desulfotomaculum
3.6.3.5	Simplicispira
3.6.3.5	Acidovorax
3.6.3.5	Dechloromonas
3.6.3.5	Desulfobulbus
3.6.3.5	Propionivibrio
3.6.3.5	Ruminiclostridium_1
3.6.3.5	Achromobacter
3.6.3.5	Pseudorhodoferax
3.6.3.5	Variovorax
3.6.3.5	Erysipelothrix
3.6.3.5	Acetobacterium
3.6.3.5	Gelria
5.3.3.8	Pseudorhodoferax
5.3.4.1	Simplicispira
5.4.2.10	Ruminiclostridium_1
5.3.4.1	Acidovorax
5.3.4.1	Dechloromonas
5.3.4.1	Silanimonas
5.3.4.1	Propionivibrio
5.3.4.1	Variovorax
5.3.4.1	Pseudoxanthomonas
5.3.4.1	Shewanella
5.3.4.1	Pseudorhodoferax
5.3.4.1	Azospira
5.3.4.1	Novosphingobium
5.3.99.10	Staphylococcus
5.4.1.3	Pseudorhodoferax
5.3.3.14	Silanimonas
5.3.3.18	Methylocystis
5.3.3.18	Caulobacter
5.3.3.18	Pseudorhodoferax
4.6.1.12	Ruminiclostridium_1
4.4.1.8	Acetobacterium
4.4.1.8	Propionibacterium
4.4.1.8	Azospira
4.4.1.8	Smithella
4.6.1.1	Blastomonas
4.6.1.1	Simplicispira
4.6.1.1	Dechloromonas
4.6.1.1	Desulfobulbus
4.6.1.1	Silanimonas
4.6.1.1	Propionivibrio
5.3.3.14	Paracoccus
5.3.3.17	Methylocystis
5.3.3.18	Simplicispira
5.3.3.17	Nitrospira
5.3.3.18	Propionivibrio
5.3.3.18	Blastomonas
5.3.1.9	Ruminiclostridium_1
5.3.1.8	Pseudorhodoferax
5.3.1.8	Methylocystis
5.3.1.8	Azospira
5.3.1.8	Desulfotomaculum
5.3.1.8	Smithella
5.3.1.9	Geothrix
4.3.2.2	Ruminiclostridium_1
4.4.1.1	Geothrix
4.99.1.4	Azospira
4.99.1.4	Desulfotomaculum
4.4.1.16	Phenylobacterium
4.4.1.16	Pseudoxanthomonas
4.4.1.16	Erysipelothrix
4.4.1.16	Paracoccus
4.4.1.16	Brevundimonas
4.4.1.16	Sphingomonas
4.4.1.16	Bradyrhizobium
4.4.1.16	Pseudorhodoferax
4.4.1.16	Geothrix
4.4.1.11	Geothrix
4.4.1.16	Simplicispira
4.4.1.16	Acidovorax
4.4.1.16	Dechloromonas
4.4.1.16	Silanimonas
4.4.1.16	Blastomonas
4.4.1.16	Bacillus
4.4.1.16	Propionibacterium
4.4.1.16	Methylocystis
4.4.1.16	Azospira
4.4.1.16	Sphingopyxis
4.4.1.16	Caulobacter
4.4.1.16	Novosphingobium
4.4.1.16	Staphylococcus
4.4.1.21	Ruminiclostridium_1
4.4.1.19	Gelria
4.99.1.1	Geothrix
4.4.1.25	Phenylobacterium
4.99.1.3	Pseudorhodoferax
4.99.1.1	Phenylobacterium
4.99.1.4	Desulfobulbus
4.99.1.4	Silanimonas
4.99.1.4	Propionivibrio
4.99.1.4	Ruminiclostridium_1
4.99.1.4	Blastomonas
4.99.1.4	Pseudomonas
4.99.1.1	Paracoccus
4.99.1.1	Variovorax
4.99.1.1	Achromobacter
4.99.1.1	Blastomonas
4.99.1.1	Nitrospira
4.99.1.1	Pseudoxanthomonas
4.99.1.4	Nitrospira
4.4.1.8	Dechloromonas
4.4.1.8	Propionivibrio
4.4.1.8	Ruminiclostridium_1
4.4.1.5	Methylocystis
4.4.1.8	Desulfovibrio
4.4.1.8	Erysipelothrix
4.4.1.8	Geothrix
4.6.1.1	Pseudorhodoferax
4.6.1.1	Methylocystis
4.6.1.1	Azospira
4.6.1.1	Geothrix
4.4.1.25	Caulobacter
4.4.1.5	Ruminiclostridium_1
4.4.1.5	Blastomonas
4.4.1.5	Silanimonas
4.99.1.1	Pseudorhodoferax
4.99.1.1	Propionibacterium
4.99.1.1	Methylocystis
4.99.1.3	Gelria
4.99.1.4	Phenylobacterium
4.99.1.4	Geothrix
4.99.1.4	Acetobacterium
4.99.1.4	Shewanella
4.99.1.4	Gelria
4.99.1.3	Azospira
4.99.1.3	Desulfotomaculum
4.99.1.1	Shewanella
4.99.1.4	Sphingomonas
4.99.1.1	Azospira
4.99.1.3	Simplicispira
4.99.1.3	Dechloromonas
4.99.1.3	Propionivibrio
4.99.1.3	Ruminiclostridium_1
4.99.1.1	Sphingopyxis
4.99.1.1	Propionivibrio
4.3.3.7	Ruminiclostridium_1
4.3.2.3	Dechloromonas
4.99.1.1	Dechloromonas
4.99.1.1	Silanimonas
4.99.1.1	Acidovorax
4.7.1.1	Methylocystis
4.99.1.1	Simplicispira
4.3.2.3	Pseudorhodoferax
5.4.2.2	Gelria
5.4.2.2	Pseudoxanthomonas
5.4.2.2	Geothrix
5.4.2.2	Ruminiclostridium_1
5.4.2.2	Silanimonas
5.4.2.12	Pseudorhodoferax
5.4.2.12	Propionibacterium
5.4.2.12	Methylocystis
5.3.1.1	Ruminiclostridium_1
5.3.1.8	Gelria
5.3.1.8	Erysipelothrix
5.4.2.12	Caulobacter
5.4.2.8	Propionivibrio
5.3.1.8	Geothrix
5.3.2.6	Pseudoxanthomonas
5.3.2.6	Desulfovibrio
5.3.2.6	Simplicispira
5.3.2.6	Dechloromonas
5.3.2.6	Desulfobulbus
5.3.2.6	Brevundimonas
5.3.2.6	Paracoccus
5.3.2.6	Propionivibrio
5.3.2.6	Desulfotomaculum
5.4.2.8	Geothrix
5.4.2.6	Gelria
5.4.2.7	Ruminiclostridium_1
5.4.2.8	Methylocystis
5.4.2.8	Desulfotomaculum
5.4.2.8	Gelria
5.4.2.2	Azospira
5.3.2.6	Silanimonas
5.3.2.6	Pseudorhodoferax
5.3.3.14	Simplicispira
5.3.2.6	Azospira
5.3.2.6	Caulobacter
5.3.2.6	Novosphingobium
5.3.2.6	Staphylococcus
5.3.2.8	Blastomonas
5.3.3.10	Simplicispira
5.3.3.10	Dechloromonas
5.3.3.10	Propionivibrio
5.3.3.10	Pseudorhodoferax
5.3.3.10	Azospira
5.3.3.1	Simplicispira
5.4.2.12	Achromobacter
5.4.2.12	Ruminiclostridium_1
5.4.2.12	Simplicispira
5.4.2.12	Blastomonas
5.4.2.12	Pseudomonas
5.4.2.8	Smithella
5.4.3.8	Gelria
5.4.3.2	Gelria
5.4.3.8	Ruminiclostridium_1
5.4.2.8	Azospira
5.4.3.5	Propionibacterium
1.3.5.4	Geothrix
1.3.8.7	Blastomonas
1.3.5.4	Pseudoxanthomonas
1.3.5.4	Erysipelothrix
1.3.8.7	Simplicispira
1.3.8.1	Simplicispira
1.3.8.6	Geothrix
1.3.8.6	Methylocystis
1.3.5.1	Smithella
1.3.5.1	Geothrix
1.3.8.1	Gelria
1.3.8.1	Pseudorhodoferax
1.3.8.12	Paracoccus
1.3.8.12	Pseudorhodoferax
1.3.8.12	Methylocystis
1.3.8.1	Methylocystis
1.3.1.84	Blastomonas
1.3.1.54	Gelria
1.3.1.83	Blastomonas
1.3.1.76	Methylocystis
1.3.1.76	Azospira
1.3.1.83	Desulfobulbus
1.3.8.12	Caulobacter
1.3.1.76	Ruminiclostridium_1
1.3.1.76	Propionivibrio
1.3.1.64	Achromobacter
1.3.1.76	Silanimonas
1.3.5.4	Phenylobacterium
1.3.5.4	Methylocystis
1.3.5.4	Azospira
1.3.5.4	Pseudorhodoferax
1.3.5.4	Propionibacterium
1.3.5.4	Staphylococcus
1.3.5.4	Caulobacter
1.3.8.1	Geothrix
1.3.5.4	Micrococcus
1.3.5.4	Desulfotomaculum
1.7.99.1	Simplicispira
1.7.99.1	Dechloromonas
1.7.2.1	Dechloromonas
1.7.2.1	Silanimonas
1.7.2.1	Azospira
1.7.99.1	Azospira
1.7.2.5	Azospira
1.3.5.4	Nitrospira
1.8.1.2	Simplicispira
1.7.99.4	Pseudorhodoferax
1.7.99.4	Geothrix
1.8.1.2	Blastomonas
1.8.1.2	Propionivibrio
1.8.1.2	Silanimonas
1.6.99.3	Geothrix
1.6.99.3	Gelria
1.6.99.3	Desulfotomaculum
1.6.99.3	Pseudorhodoferax
1.6.99.3	Propionibacterium
1.6.99.3	Azospira
1.7.2.5	Dechloromonas
1.7.2.5	Silanimonas
1.7.2.5	Simplicispira
1.8.1.2	Azospira
1.8.1.2	Pseudorhodoferax
1.3.3.4	Propionibacterium
1.3.3.4	Geothrix
1.3.3.4	Nitrospira
1.3.3.4	Desulfobulbus
1.3.5.4	Blastomonas
1.3.5.4	Silanimonas
1.3.5.4	Propionivibrio
1.3.5.4	Brevundimonas
1.3.5.4	Simplicispira
1.3.5.4	Dechloromonas
1.3.5.4	Desulfobulbus
1.3.1.76	Gelria
1.3.1.14	Desulfobulbus
1.3.1.14	Ruminiclostridium_1
1.3.1.43	Methylocystis
1.3.1.44	Pseudoxanthomonas
1.3.1.14	Paracoccus
1.3.1.14	Desulfovibrio
1.3.1.14	Erysipelothrix
1.3.1.44	Shewanella
1.3.1.43	Paracoccus
1.3.1.25	Acidovorax
1.3.1.14	Geothrix
1.3.1.14	Acetobacterium
1.3.1.14	Gelria
1.3.1.14	Desulfotomaculum
1.3.1.14	Propionibacterium
1.3.1.14	Smithella
1.3.1.43	Blastomonas
1.3.1.31	Propionibacterium
1.3.1.32	Pseudorhodoferax
1.3.1.34	Silanimonas
1.6.99.3	Dechloromonas
1.6.99.3	Silanimonas
5.1.1.13	Silanimonas
5.1.1.13	Propionivibrio
4.99.1.4	Smithella
4.99.1.4	Sphingopyxis
4.99.1.4	Caulobacter
4.99.1.4	Novosphingobium
5.1.1.1	Ruminiclostridium_1
5.1.1.13	Pseudorhodoferax
5.1.1.3	Ruminiclostridium_1
5.1.2.3	Pseudorhodoferax
5.1.2.3	Methylocystis
5.1.2.3	Azospira
5.1.2.3	Caulobacter
5.1.3.1	Ruminiclostridium_1
5.1.3.2	Gelria
5.1.3.14	Propionibacterium
5.1.3.13	Geothrix
5.1.3.13	Gelria
5.1.3.15	Silanimonas
5.1.3.2	Ruminiclostridium_1
5.1.3.2	Silanimonas
5.1.3.7	Propionivibrio
5.1.3.7	Ruminiclostridium_1
5.1.3.9	Ruminiclostridium_1
5.1.3.9	Gelria
5.1.3.6	Caulobacter
5.1.3.6	Methylocystis
5.1.3.24	Acidovorax
5.1.3.3	Micrococcus
5.1.3.3	Pseudorhodoferax
4.99.1.4	Methylocystis
5.1.3.29	Propionivibrio
5.1.3.29	Pseudorhodoferax
5.1.3.3	Ruminiclostridium_1
5.1.3.13	Ruminiclostridium_1
5.1.3.13	Propionibacterium
5.1.3.6	Blastomonas
5.1.3.6	Nitrospira
5.1.3.6	Propionivibrio
5.1.3.6	Acetobacterium
5.1.3.6	Silanimonas
5.1.3.6	Dechloromonas
5.1.3.6	Azospira
5.1.3.6	Pseudorhodoferax
5.1.3.4	Ruminiclostridium_1
5.1.3.6	Desulfobulbus
5.1.3.5	Phenylobacterium
5.1.3.6	Acidovorax
5.1.3.14	Ruminiclostridium_1
1.5.1.5	Ruminiclostridium_1
1.5.1.20	Methylocystis
1.5.1.20	Azospira
1.5.1.20	Smithella
1.5.1.20	Sphingopyxis
1.5.1.20	Propionibacterium
1.5.1.3	Ruminiclostridium_1
1.5.1.20	Pseudorhodoferax
1.4.7.1	Pseudorhodoferax
1.5.1.20	Acetobacterium
1.4.4.2	Gelria
1.5.1.2	Ruminiclostridium_1
1.5.1.20	Simplicispira
1.5.1.20	Acidovorax
1.5.1.20	Dechloromonas
1.4.99.6	Blastomonas
1.4.7.1	Simplicispira
1.4.7.1	Ruminiclostridium_1
1.4.7.1	Nitrospira
1.4.99.6	Simplicispira
