EC	Genus
EC:1.3.98.1	Nitrospira
EC:1.3.98.1	Geothrix
EC:1.3.99.16	Dechloromonas
EC:1.3.99.16	Silanimonas
EC:1.3.99.16	Propionivibrio
EC:1.3.99.16	Blastomonas
EC:1.3.99.16	Geothrix
EC:1.3.99.16	Pseudorhodoferax
EC:1.3.99.16	Methylocystis
EC:1.3.99.16	Azospira
EC:1.3.99.16	Caulobacter
EC:1.3.99.22	Simplicispira
EC:1.3.99.22	Acidovorax
EC:1.3.99.22	Dechloromonas
EC:1.3.99.22	Desulfobulbus
EC:1.3.99.22	Silanimonas
EC:1.3.99.22	Propionivibrio
EC:1.3.99.22	Ruminiclostridium_1
EC:1.3.99.22	Achromobacter
EC:1.3.99.22	Blastomonas
EC:1.3.99.22	Bradyrhizobium
EC:1.3.99.22	Sphingomonas
EC:1.3.99.22	Brevundimonas
EC:1.3.99.22	Paracoccus
EC:1.3.99.22	Variovorax
EC:1.3.99.22	Nitrospira
EC:1.3.99.22	Desulfovibrio
EC:1.3.99.22	Phenylobacterium
EC:1.3.99.22	Pseudoxanthomonas
EC:1.3.99.22	Erysipelothrix
EC:1.3.99.22	Geothrix
EC:1.3.99.22	Gelria
EC:1.3.99.22	Micrococcus
EC:1.3.99.22	Desulfotomaculum
EC:1.3.99.22	Pseudorhodoferax
EC:1.3.99.22	Propionibacterium
EC:1.3.99.22	Methylocystis
EC:1.3.99.22	Azospira
EC:1.3.99.22	Smithella
EC:1.3.99.22	Sphingopyxis
EC:1.3.99.22	Caulobacter
EC:1.3.99.22	Novosphingobium
EC:1.3.99.22	Staphylococcus
EC:1.3.99.23	Desulfovibrio
EC:1.3.99.26	Blastomonas
EC:1.3.99.26	Sphingomonas
EC:1.3.99.26	Variovorax
EC:1.3.99.26	Acetobacterium
EC:1.3.99.26	Pseudorhodoferax
EC:1.3.99.26	Sphingopyxis
EC:1.3.99.26	Caulobacter
EC:1.3.99.26	Novosphingobium
EC:1.3.99.27	Blastomonas
EC:1.3.99.27	Pseudorhodoferax
EC:1.3.99.28	Blastomonas
EC:1.3.99.28	Sphingomonas
EC:1.3.99.28	Variovorax
EC:1.3.99.28	Acetobacterium
EC:1.3.99.28	Pseudorhodoferax
EC:1.3.99.28	Sphingopyxis
EC:1.3.99.28	Caulobacter
EC:1.3.99.28	Novosphingobium
EC:1.3.99.29	Blastomonas
EC:1.3.99.29	Sphingomonas
EC:1.3.99.29	Variovorax
EC:1.3.99.29	Acetobacterium
EC:1.3.99.29	Pseudorhodoferax
EC:1.3.99.29	Sphingopyxis
EC:1.3.99.29	Caulobacter
EC:1.3.99.29	Novosphingobium
EC:1.3.99.31	Blastomonas
EC:1.3.99.31	Acetobacterium
EC:1.3.99.31	Pseudorhodoferax
EC:1.3.99.31	Sphingopyxis
EC:1.3.99.31	Caulobacter
EC:1.3.99.31	Novosphingobium
EC:1.3.99.35	Blastomonas
EC:1.3.99.35	Pseudorhodoferax
EC:1.3.99.35	Novosphingobium
EC:1.3.99.4	Blastomonas
EC:1.4.1.1	Geothrix
EC:1.4.1.13	Ruminiclostridium_1
EC:1.4.1.14	Simplicispira
EC:1.4.1.14	Desulfobulbus
EC:1.4.1.14	Propionivibrio
EC:1.4.1.14	Ruminiclostridium_1
EC:1.4.1.14	Achromobacter
EC:1.4.1.14	Blastomonas
EC:1.4.1.14	Nitrospira
EC:1.4.1.14	Erysipelothrix
EC:1.4.1.14	Geothrix
EC:1.4.1.14	Acetobacterium
EC:1.4.1.14	Gelria
EC:1.4.1.14	Desulfotomaculum
EC:1.4.1.14	Pseudorhodoferax
EC:1.4.1.14	Propionibacterium
EC:1.4.1.14	Azospira
EC:1.4.1.14	Smithella
EC:1.4.1.14	Caulobacter
EC:1.4.1.14	Staphylococcus
EC:1.4.1.16	Ruminiclostridium_1
EC:1.4.1.2	Silanimonas
EC:1.4.1.2	Blastomonas
EC:1.4.1.2	Propionibacterium
EC:1.4.1.2	Methylocystis
EC:1.4.1.21	Propionivibrio
EC:1.4.1.3	Simplicispira
EC:1.4.1.3	Acidovorax
EC:1.4.1.3	Dechloromonas
EC:1.4.1.3	Achromobacter
EC:1.4.1.3	Bradyrhizobium
EC:1.4.1.3	Nitrospira
EC:1.4.1.3	Geothrix
EC:1.4.1.3	Acetobacterium
EC:1.4.1.3	Pseudorhodoferax
EC:1.4.1.4	Pseudomonas
EC:1.4.1.4	Simplicispira
EC:1.4.1.4	Propionivibrio
EC:1.4.1.4	Ruminiclostridium_1
EC:1.4.1.4	Achromobacter
EC:1.4.1.4	Blastomonas
EC:1.4.1.4	Sphingomonas
EC:1.4.1.4	Brevundimonas
EC:1.4.1.4	Paracoccus
EC:1.4.1.4	Desulfovibrio
EC:1.4.1.4	Erysipelothrix
EC:1.4.1.4	Azospira
EC:1.4.1.9	Silanimonas
EC:1.4.1.9	Blastomonas
EC:1.4.1.9	Gelria
EC:1.4.3.16	Silanimonas
EC:1.4.3.16	Gelria
EC:1.4.3.19	Simplicispira
EC:1.4.3.19	Acidovorax
EC:1.4.3.19	Pseudorhodoferax
EC:1.4.3.19	Methylocystis
EC:1.4.3.4	Blastomonas
EC:1.4.3.4	Phenylobacterium
EC:1.4.3.4	Pseudoxanthomonas
EC:1.4.3.4	Caulobacter
EC:1.4.4.2	Gelria
EC:1.4.7.1	Simplicispira
EC:1.4.7.1	Ruminiclostridium_1
EC:1.4.7.1	Nitrospira
EC:1.4.7.1	Pseudorhodoferax
EC:1.4.99.6	Simplicispira
EC:1.4.99.6	Blastomonas
EC:1.5.1.2	Ruminiclostridium_1
EC:1.5.1.20	Simplicispira
EC:1.5.1.20	Acidovorax
EC:1.5.1.20	Dechloromonas
EC:1.5.1.20	Silanimonas
EC:1.5.1.20	Propionivibrio
EC:1.5.1.20	Ruminiclostridium_1
EC:1.5.1.20	Achromobacter
EC:1.5.1.20	Blastomonas
EC:1.5.1.20	Variovorax
EC:1.5.1.20	Desulfovibrio
EC:1.5.1.20	Phenylobacterium
EC:1.5.1.20	Pseudoxanthomonas
EC:1.5.1.20	Acetobacterium
EC:1.5.1.20	Shewanella
EC:1.5.1.20	Gelria
EC:1.5.1.20	Pseudorhodoferax
EC:1.5.1.20	Propionibacterium
EC:1.5.1.20	Methylocystis
EC:1.5.1.20	Azospira
EC:1.5.1.20	Smithella
EC:1.5.1.20	Sphingopyxis
EC:1.5.1.3	Ruminiclostridium_1
EC:1.5.1.33	Geothrix
EC:1.5.1.38	Simplicispira
EC:1.5.1.38	Propionivibrio
EC:1.5.1.38	Blastomonas
EC:1.5.1.38	Pseudorhodoferax
EC:1.5.1.5	Ruminiclostridium_1
EC:1.5.1.7	Desulfobulbus
EC:1.5.1.7	Blastomonas
EC:1.5.3.1	Geothrix
EC:1.5.3.1	Pseudorhodoferax
EC:1.5.3.1	Methylocystis
EC:1.5.5.2	Dechloromonas
EC:1.5.5.2	Desulfovibrio
EC:1.5.5.2	Micrococcus
EC:1.6.1.2	Simplicispira
EC:1.6.1.2	Acidovorax
EC:1.6.1.2	Dechloromonas
EC:1.6.1.2	Silanimonas
EC:1.6.1.2	Propionivibrio
EC:1.6.1.2	Achromobacter
EC:1.6.1.2	Blastomonas
EC:1.6.1.2	Paracoccus
EC:1.6.1.2	Phenylobacterium
EC:1.6.1.2	Pseudoxanthomonas
EC:1.6.1.2	Shewanella
EC:1.6.1.2	Pseudorhodoferax
EC:1.6.1.2	Propionibacterium
EC:1.6.1.2	Methylocystis
EC:1.6.1.2	Azospira
EC:1.6.1.2	Sphingopyxis
EC:1.6.1.2	Caulobacter
EC:1.6.1.2	Novosphingobium
EC:1.6.5.2	Dechloromonas
EC:1.6.5.2	Propionivibrio
EC:1.6.5.2	Methylocystis
EC:1.6.5.2	Azospira
EC:1.6.5.3	Simplicispira
EC:1.6.5.3	Silanimonas
EC:1.6.5.3	Propionivibrio
EC:1.6.5.3	Ruminiclostridium_1
EC:1.6.5.3	Achromobacter
EC:1.6.5.3	Blastomonas
EC:1.6.5.3	Desulfovibrio
EC:1.6.5.3	Phenylobacterium
EC:1.6.5.3	Geothrix
EC:1.6.5.3	Acetobacterium
EC:1.6.5.3	Gelria
EC:1.6.5.3	Desulfotomaculum
EC:1.6.5.3	Pseudorhodoferax
EC:1.6.5.3	Azospira
EC:1.6.5.3	Smithella
EC:1.6.5.5	Simplicispira
EC:1.6.5.5	Silanimonas
EC:1.6.5.5	Propionivibrio
EC:1.6.5.5	Blastomonas
EC:1.6.5.5	Geothrix
EC:1.6.5.5	Pseudorhodoferax
EC:1.6.5.5	Azospira
EC:1.6.99.3	Dechloromonas
EC:1.6.99.3	Silanimonas
EC:1.6.99.3	Propionivibrio
EC:1.6.99.3	Pseudoxanthomonas
EC:1.6.99.3	Geothrix
EC:1.6.99.3	Gelria
EC:1.6.99.3	Desulfotomaculum
EC:1.6.99.3	Pseudorhodoferax
EC:1.6.99.3	Propionibacterium
EC:1.6.99.3	Azospira
EC:1.7.1.13	Gelria
EC:1.7.1.15	Simplicispira
EC:1.7.1.15	Dechloromonas
EC:1.7.1.15	Blastomonas
EC:1.7.1.15	Paracoccus
EC:1.7.1.15	Nitrospira
EC:1.7.1.15	Geothrix
EC:1.7.1.15	Pseudorhodoferax
EC:1.7.1.15	Methylocystis
EC:1.7.1.15	Azospira
EC:1.7.1.15	Caulobacter
EC:1.7.1.15	Staphylococcus
EC:1.7.2.1	Dechloromonas
EC:1.7.2.1	Silanimonas
EC:1.7.2.1	Azospira
EC:1.7.2.5	Simplicispira
EC:1.7.2.5	Dechloromonas
EC:1.7.2.5	Silanimonas
EC:1.7.2.5	Azospira
EC:1.7.99.1	Simplicispira
EC:1.7.99.1	Dechloromonas
EC:1.7.99.1	Azospira
EC:1.7.99.4	Geothrix
EC:1.7.99.4	Pseudorhodoferax
EC:1.8.1.2	Simplicispira
EC:1.8.1.2	Silanimonas
EC:1.8.1.2	Propionivibrio
EC:1.8.1.2	Blastomonas
EC:1.8.1.2	Pseudorhodoferax
EC:1.8.1.2	Azospira
EC:1.8.1.7	Pseudorhodoferax
EC:1.8.1.8	Simplicispira
EC:1.8.1.8	Silanimonas
EC:1.8.1.8	Geothrix
EC:1.8.1.8	Methylocystis
EC:1.8.1.8	Caulobacter
EC:1.8.1.9	Ruminiclostridium_1
EC:1.8.2.2	Acidovorax
EC:1.8.2.2	Dechloromonas
EC:1.8.2.2	Nitrospira
EC:1.8.2.2	Shewanella
EC:1.8.2.2	Azospira
EC:1.8.4.12	Silanimonas
EC:1.8.4.8	Simplicispira
EC:1.8.4.8	Dechloromonas
EC:1.8.4.8	Silanimonas
EC:1.8.4.8	Propionivibrio
EC:1.8.4.8	Achromobacter
EC:1.8.4.8	Blastomonas
EC:1.8.4.8	Paracoccus
EC:1.8.4.8	Desulfovibrio
EC:1.8.4.8	Geothrix
EC:1.8.4.8	Pseudorhodoferax
EC:1.8.4.8	Methylocystis
EC:1.8.4.8	Azospira
EC:1.8.4.8	Sphingopyxis
EC:1.8.5.2	Staphylococcus
EC:1.8.98.1	Gelria
EC:1.8.99.2	Gelria
EC:1.8.99.3	Gelria
EC:1.8.99.3	Desulfotomaculum
EC:1.8.99.5	Gelria
EC:1.9.3.1	Silanimonas
EC:1.9.3.1	Propionivibrio
EC:1.9.3.1	Pseudoxanthomonas
EC:1.9.3.1	Geothrix
EC:1.9.3.1	Pseudorhodoferax
EC:1.9.3.1	Azospira
EC:1.9.3.1	Smithella
EC:1.97.1.4	Simplicispira
EC:1.97.1.4	Desulfobulbus
EC:1.97.1.4	Ruminiclostridium_1
EC:1.97.1.4	Geothrix
EC:1.97.1.4	Gelria
EC:1.97.1.4	Desulfotomaculum
EC:1.97.1.4	Azospira
EC:1.97.1.4	Smithella
EC:2.1.1.104	Nitrospira
EC:2.1.1.107	Ruminiclostridium_1
EC:2.1.1.107	Acetobacterium
EC:2.1.1.107	Gelria
EC:2.1.1.13	Ruminiclostridium_1
EC:2.1.1.130	Gelria
EC:2.1.1.131	Propionivibrio
EC:2.1.1.131	Ruminiclostridium_1
EC:2.1.1.131	Gelria
EC:2.1.1.131	Azospira
EC:2.1.1.132	Propionivibrio
EC:2.1.1.132	Ruminiclostridium_1
EC:2.1.1.132	Gelria
EC:2.1.1.132	Azospira
EC:2.1.1.133	Propionivibrio
EC:2.1.1.133	Ruminiclostridium_1
EC:2.1.1.133	Gelria
EC:2.1.1.133	Azospira
EC:2.1.1.14	Blastomonas
EC:2.1.1.14	Micrococcus
EC:2.1.1.14	Pseudorhodoferax
EC:2.1.1.148	Desulfobulbus
EC:2.1.1.151	Dechloromonas
EC:2.1.1.151	Desulfobulbus
EC:2.1.1.151	Propionivibrio
EC:2.1.1.151	Gelria
EC:2.1.1.151	Methylocystis
EC:2.1.1.151	Azospira
EC:2.1.1.163	Gelria
EC:2.1.1.166	Smithella
EC:2.1.1.17	Paracoccus
EC:2.1.1.170	Desulfobulbus
EC:2.1.1.170	Ruminiclostridium_1
EC:2.1.1.170	Desulfovibrio
EC:2.1.1.170	Erysipelothrix
EC:2.1.1.170	Geothrix
EC:2.1.1.170	Acetobacterium
EC:2.1.1.170	Gelria
EC:2.1.1.170	Micrococcus
EC:2.1.1.170	Desulfotomaculum
EC:2.1.1.170	Propionibacterium
EC:2.1.1.170	Smithella
EC:2.1.1.170	Staphylococcus
EC:2.1.1.171	Ruminiclostridium_1
EC:2.1.1.172	Silanimonas
EC:2.1.1.172	Propionibacterium
EC:2.1.1.176	Ruminiclostridium_1
EC:2.1.1.176	Blastomonas
EC:2.1.1.176	Geothrix
EC:2.1.1.176	Propionibacterium
EC:2.1.1.176	Methylocystis
EC:2.1.1.176	Caulobacter
EC:2.1.1.177	Ruminiclostridium_1
EC:2.1.1.177	Gelria
EC:2.1.1.177	Smithella
EC:2.1.1.182	Ruminiclostridium_1
EC:2.1.1.182	Gelria
EC:2.1.1.185	Desulfobulbus
EC:2.1.1.185	Ruminiclostridium_1
EC:2.1.1.185	Blastomonas
EC:2.1.1.185	Nitrospira
EC:2.1.1.185	Geothrix
EC:2.1.1.185	Acetobacterium
EC:2.1.1.185	Gelria
EC:2.1.1.185	Desulfotomaculum
EC:2.1.1.185	Propionibacterium
EC:2.1.1.185	Methylocystis
EC:2.1.1.185	Caulobacter
EC:2.1.1.185	Staphylococcus
EC:2.1.1.187	Dechloromonas
EC:2.1.1.187	Propionibacterium
EC:2.1.1.190	Ruminiclostridium_1
EC:2.1.1.190	Blastomonas
EC:2.1.1.190	Geothrix
EC:2.1.1.190	Gelria
EC:2.1.1.190	Methylocystis
EC:2.1.1.190	Smithella
EC:2.1.1.191	Simplicispira
EC:2.1.1.191	Dechloromonas
EC:2.1.1.191	Silanimonas
EC:2.1.1.191	Propionivibrio
EC:2.1.1.191	Ruminiclostridium_1
EC:2.1.1.191	Blastomonas
EC:2.1.1.191	Geothrix
EC:2.1.1.191	Gelria
EC:2.1.1.191	Pseudorhodoferax
EC:2.1.1.191	Azospira
EC:2.1.1.191	Caulobacter
EC:2.1.1.192	Ruminiclostridium_1
EC:2.1.1.193	Ruminiclostridium_1
EC:2.1.1.195	Ruminiclostridium_1
EC:2.1.1.195	Gelria
EC:2.1.1.196	Acetobacterium
EC:2.1.1.196	Gelria
EC:2.1.1.196	Desulfotomaculum
EC:2.1.1.197	Simplicispira
EC:2.1.1.197	Pseudorhodoferax
EC:2.1.1.198	Ruminiclostridium_1
EC:2.1.1.199	Ruminiclostridium_1
EC:2.1.1.201	Desulfobulbus
EC:2.1.1.201	Bacillus
EC:2.1.1.201	Nitrospira
EC:2.1.1.201	Geothrix
EC:2.1.1.201	Gelria
EC:2.1.1.201	Micrococcus
EC:2.1.1.201	Desulfotomaculum
EC:2.1.1.201	Propionibacterium
EC:2.1.1.201	Smithella
EC:2.1.1.201	Staphylococcus
EC:2.1.1.207	Ruminiclostridium_1
EC:2.1.1.207	Bacillus
EC:2.1.1.207	Gelria
EC:2.1.1.207	Smithella
EC:2.1.1.210	Blastomonas
EC:2.1.1.210	Pseudorhodoferax
EC:2.1.1.217	Ruminiclostridium_1
EC:2.1.1.217	Desulfotomaculum
EC:2.1.1.219	Nitrospira
EC:2.1.1.219	Desulfovibrio
EC:2.1.1.219	Gelria
EC:2.1.1.219	Propionibacterium
EC:2.1.1.220	Gelria
EC:2.1.1.223	Ruminiclostridium_1
EC:2.1.1.223	Desulfovibrio
EC:2.1.1.226	Simplicispira
EC:2.1.1.226	Dechloromonas
EC:2.1.1.226	Desulfobulbus
EC:2.1.1.226	Ruminiclostridium_1
EC:2.1.1.226	Blastomonas
EC:2.1.1.226	Erysipelothrix
EC:2.1.1.226	Geothrix
EC:2.1.1.226	Acetobacterium
EC:2.1.1.226	Gelria
EC:2.1.1.226	Desulfotomaculum
EC:2.1.1.226	Pseudorhodoferax
EC:2.1.1.226	Propionibacterium
EC:2.1.1.226	Methylocystis
EC:2.1.1.226	Caulobacter
EC:2.1.1.227	Simplicispira
EC:2.1.1.227	Dechloromonas
EC:2.1.1.227	Desulfobulbus
EC:2.1.1.227	Ruminiclostridium_1
EC:2.1.1.227	Blastomonas
EC:2.1.1.227	Erysipelothrix
EC:2.1.1.227	Geothrix
EC:2.1.1.227	Acetobacterium
EC:2.1.1.227	Gelria
EC:2.1.1.227	Desulfotomaculum
EC:2.1.1.227	Streptococcus
EC:2.1.1.227	Pseudorhodoferax
EC:2.1.1.227	Propionibacterium
EC:2.1.1.227	Methylocystis
EC:2.1.1.227	Smithella
EC:2.1.1.227	Caulobacter
EC:2.1.1.228	Ruminiclostridium_1
EC:2.1.1.245	Acetobacterium
EC:2.1.1.245	Gelria
EC:2.1.1.245	Desulfotomaculum
EC:2.1.1.250	Acetobacterium
EC:2.1.1.258	Gelria
EC:2.1.1.258	Desulfotomaculum
EC:2.1.1.265	Streptococcus
EC:2.1.1.271	Dechloromonas
EC:2.1.1.271	Desulfobulbus
EC:2.1.1.271	Propionivibrio
EC:2.1.1.271	Ruminiclostridium_1
EC:2.1.1.271	Paracoccus
EC:2.1.1.271	Gelria
EC:2.1.1.271	Desulfotomaculum
EC:2.1.1.271	Propionibacterium
EC:2.1.1.271	Methylocystis
EC:2.1.1.271	Azospira
EC:2.1.1.289	Acetobacterium
EC:2.1.1.289	Gelria
EC:2.1.1.289	Desulfotomaculum
EC:2.1.1.297	Ruminiclostridium_1
EC:2.1.1.298	Simplicispira
EC:2.1.1.298	Pseudorhodoferax
EC:2.1.1.33	Ruminiclostridium_1
EC:2.1.1.34	Brevundimonas
EC:2.1.1.37	Ruminiclostridium_1
EC:2.1.1.45	Ruminiclostridium_1
EC:2.1.1.61	Propionivibrio
EC:2.1.1.63	Silanimonas
EC:2.1.1.63	Ruminiclostridium_1
EC:2.1.1.63	Azospira
EC:2.1.1.67	Silanimonas
EC:2.1.1.71	Methylocystis
EC:2.1.1.72	Ruminiclostridium_1
EC:2.1.1.74	Methylocystis
EC:2.1.1.77	Blastomonas
EC:2.1.1.79	Simplicispira
EC:2.1.1.79	Silanimonas
EC:2.1.1.79	Propionivibrio
EC:2.1.1.79	Blastomonas
EC:2.1.1.79	Pseudorhodoferax
EC:2.1.1.79	Methylocystis
EC:2.1.1.80	Ruminiclostridium_1
EC:2.1.1.80	Bacillus
EC:2.1.2.1	Ruminiclostridium_1
EC:2.1.2.10	Gelria
EC:2.1.2.11	Pseudomonas
EC:2.1.2.2	Ruminiclostridium_1
EC:2.1.2.3	Ruminiclostridium_1
EC:2.1.2.9	Ruminiclostridium_1
EC:2.1.3.2	Ruminiclostridium_1
EC:2.1.3.3	Ruminiclostridium_1
EC:2.10.1.1	Silanimonas
EC:2.2.1.1	Ruminiclostridium_1
EC:2.2.1.1	Geothrix
EC:2.2.1.1	Gelria
EC:2.2.1.2	Silanimonas
EC:2.2.1.6	Ruminiclostridium_1
EC:2.2.1.6	Gelria
EC:2.2.1.7	Ruminiclostridium_1
EC:2.3.1.1	Ruminiclostridium_1
EC:2.3.1.1	Geothrix
EC:2.3.1.1	Gelria
EC:2.3.1.109	Blastomonas
EC:2.3.1.117	Erysipelothrix
EC:2.3.1.118	Blastomonas
EC:2.3.1.12	Desulfobulbus
EC:2.3.1.12	Silanimonas
EC:2.3.1.12	Erysipelothrix
EC:2.3.1.12	Gelria
EC:2.3.1.12	Propionibacterium
EC:2.3.1.12	Smithella
EC:2.3.1.128	Simplicispira
EC:2.3.1.128	Acidovorax
EC:2.3.1.128	Dechloromonas
EC:2.3.1.128	Desulfobulbus
EC:2.3.1.128	Silanimonas
EC:2.3.1.128	Propionivibrio
EC:2.3.1.128	Ruminiclostridium_1
EC:2.3.1.128	Achromobacter
EC:2.3.1.128	Blastomonas
EC:2.3.1.128	Variovorax
EC:2.3.1.128	Desulfovibrio
EC:2.3.1.128	Phenylobacterium
EC:2.3.1.128	Pseudoxanthomonas
EC:2.3.1.128	Geothrix
EC:2.3.1.128	Acetobacterium
EC:2.3.1.128	Gelria
EC:2.3.1.128	Micrococcus
EC:2.3.1.128	Desulfotomaculum
EC:2.3.1.128	Pseudorhodoferax
EC:2.3.1.128	Methylocystis
EC:2.3.1.128	Azospira
EC:2.3.1.128	Smithella
EC:2.3.1.128	Caulobacter
EC:2.3.1.128	Novosphingobium
EC:2.3.1.15	Simplicispira
EC:2.3.1.15	Acidovorax
EC:2.3.1.15	Ruminiclostridium_1
EC:2.3.1.15	Achromobacter
EC:2.3.1.15	Blastomonas
EC:2.3.1.15	Paracoccus
EC:2.3.1.15	Variovorax
EC:2.3.1.15	Desulfovibrio
EC:2.3.1.15	Phenylobacterium
EC:2.3.1.15	Erysipelothrix
EC:2.3.1.15	Geothrix
EC:2.3.1.15	Acetobacterium
EC:2.3.1.15	Gelria
EC:2.3.1.15	Desulfotomaculum
EC:2.3.1.15	Pseudorhodoferax
EC:2.3.1.15	Methylocystis
EC:2.3.1.15	Azospira
EC:2.3.1.157	Pseudomonas
EC:2.3.1.157	Desulfobulbus
EC:2.3.1.157	Smithella
EC:2.3.1.168	Simplicispira
EC:2.3.1.168	Blastomonas
EC:2.3.1.168	Brevundimonas
EC:2.3.1.168	Paracoccus
EC:2.3.1.168	Nitrospira
EC:2.3.1.168	Shewanella
EC:2.3.1.169	Gelria
EC:2.3.1.174	Silanimonas
EC:2.3.1.179	Ruminiclostridium_1
EC:2.3.1.18	Ruminiclostridium_1
EC:2.3.1.180	Ruminiclostridium_1
EC:2.3.1.183	Simplicispira
EC:2.3.1.183	Silanimonas
EC:2.3.1.183	Ruminiclostridium_1
EC:2.3.1.183	Blastomonas
EC:2.3.1.183	Geothrix
EC:2.3.1.183	Pseudorhodoferax
EC:2.3.1.183	Propionibacterium
EC:2.3.1.183	Methylocystis
EC:2.3.1.183	Caulobacter
EC:2.3.1.187	Pseudorhodoferax
EC:2.3.1.19	Ruminiclostridium_1
EC:2.3.1.19	Acetobacterium
EC:2.3.1.19	Gelria
EC:2.3.1.207	Acidovorax
EC:2.3.1.207	Blastomonas
EC:2.3.1.207	Shewanella
EC:2.3.1.207	Caulobacter
EC:2.3.1.234	Ruminiclostridium_1
EC:2.3.1.241	Simplicispira
EC:2.3.1.241	Propionivibrio
EC:2.3.1.241	Geothrix
EC:2.3.1.241	Pseudorhodoferax
EC:2.3.1.241	Methylocystis
EC:2.3.1.241	Azospira
EC:2.3.1.241	Smithella
EC:2.3.1.241	Caulobacter
EC:2.3.1.29	Blastomonas
EC:2.3.1.29	Gelria
EC:2.3.1.30	Ruminiclostridium_1
EC:2.3.1.30	Geothrix
EC:2.3.1.31	Simplicispira
EC:2.3.1.31	Silanimonas
EC:2.3.1.31	Propionivibrio
EC:2.3.1.31	Pseudorhodoferax
EC:2.3.1.31	Azospira
EC:2.3.1.35	Ruminiclostridium_1
EC:2.3.1.35	Geothrix
EC:2.3.1.35	Gelria
EC:2.3.1.39	Ruminiclostridium_1
EC:2.3.1.40	Caulobacter
EC:2.3.1.41	Dechloromonas
EC:2.3.1.41	Silanimonas
EC:2.3.1.41	Pseudorhodoferax
EC:2.3.1.41	Azospira
EC:2.3.1.46	Ruminiclostridium_1
EC:2.3.1.46	Paracoccus
EC:2.3.1.46	Acetobacterium
EC:2.3.1.46	Novosphingobium
EC:2.3.1.47	Pseudomonas
EC:2.3.1.47	Blastomonas
EC:2.3.1.47	Gelria
EC:2.3.1.51	Simplicispira
EC:2.3.1.51	Dechloromonas
EC:2.3.1.51	Silanimonas
EC:2.3.1.51	Propionivibrio
EC:2.3.1.51	Ruminiclostridium_1
EC:2.3.1.51	Blastomonas
EC:2.3.1.51	Pseudorhodoferax
EC:2.3.1.51	Methylocystis
EC:2.3.1.51	Azospira
EC:2.3.1.54	Ruminiclostridium_1
EC:2.3.1.57	Brevundimonas
EC:2.3.1.61	Geothrix
EC:2.3.1.79	Ruminiclostridium_1
EC:2.3.1.79	Caulobacter
EC:2.3.1.8	Simplicispira
EC:2.3.1.8	Ruminiclostridium_1
EC:2.3.1.8	Azospira
EC:2.3.1.81	Blastomonas
EC:2.3.1.82	Blastomonas
EC:2.3.1.89	Erysipelothrix
EC:2.3.1.9	Propionivibrio
EC:2.3.1.9	Ruminiclostridium_1
EC:2.3.1.9	Geothrix
EC:2.3.1.9	Gelria
EC:2.3.2.2	Methylocystis
EC:2.3.2.8	Simplicispira
EC:2.3.2.8	Acidovorax
EC:2.3.2.8	Dechloromonas
EC:2.3.2.8	Silanimonas
EC:2.3.2.8	Propionivibrio
EC:2.3.2.8	Achromobacter
EC:2.3.2.8	Blastomonas
EC:2.3.2.8	Paracoccus
EC:2.3.2.8	Shewanella
EC:2.3.2.8	Pseudorhodoferax
EC:2.3.2.8	Methylocystis
EC:2.3.2.8	Azospira
EC:2.3.2.8	Sphingopyxis
EC:2.3.2.8	Caulobacter
EC:2.3.3.1	Simplicispira
EC:2.3.3.1	Dechloromonas
EC:2.3.3.1	Desulfobulbus
EC:2.3.3.1	Silanimonas
EC:2.3.3.1	Propionivibrio
EC:2.3.3.1	Ruminiclostridium_1
EC:2.3.3.1	Achromobacter
EC:2.3.3.1	Blastomonas
EC:2.3.3.1	Paracoccus
EC:2.3.3.1	Nitrospira
EC:2.3.3.1	Desulfovibrio
EC:2.3.3.1	Pseudoxanthomonas
EC:2.3.3.1	Erysipelothrix
EC:2.3.3.1	Geothrix
EC:2.3.3.1	Acetobacterium
EC:2.3.3.1	Desulfotomaculum
EC:2.3.3.1	Pseudorhodoferax
EC:2.3.3.1	Propionibacterium
EC:2.3.3.1	Azospira
EC:2.3.3.1	Smithella
EC:2.3.3.1	Sphingopyxis
EC:2.3.3.1	Caulobacter
EC:2.3.3.13	Ruminiclostridium_1
EC:2.3.3.14	Gelria
EC:2.3.3.5	Simplicispira
EC:2.3.3.5	Acidovorax
EC:2.3.3.5	Silanimonas
EC:2.3.3.5	Paracoccus
EC:2.3.3.5	Nitrospira
EC:2.3.3.5	Pseudoxanthomonas
EC:2.3.3.5	Pseudorhodoferax
EC:2.3.3.9	Methylocystis
EC:2.4.1.1	Ruminiclostridium_1
EC:2.4.1.1	Gelria
EC:2.4.1.1	Sphingopyxis
EC:2.4.1.10	Blastomonas
EC:2.4.1.129	Silanimonas
EC:2.4.1.129	Ruminiclostridium_1
EC:2.4.1.129	Pseudoxanthomonas
EC:2.4.1.129	Geothrix
EC:2.4.1.129	Gelria
EC:2.4.1.144	Ruminiclostridium_1
EC:2.4.1.15	Silanimonas
EC:2.4.1.15	Blastomonas
EC:2.4.1.15	Gelria
EC:2.4.1.15	Pseudorhodoferax
EC:2.4.1.18	Ruminiclostridium_1
EC:2.4.1.18	Gelria
EC:2.4.1.18	Sphingopyxis
EC:2.4.1.187	Ruminiclostridium_1
EC:2.4.1.187	Desulfovibrio
EC:2.4.1.187	Gelria
EC:2.4.1.187	Caulobacter
