pathway	site_1	site_2	site_3	site_4	site_5	site_6	site_7	site_8	site_9	site_10	site_11	site_12	site_13	site_14	site_15	site_16	site_17	site_18	site_19	site_20	site_21	site_22	site_23	site_24	site_25	site_26	site_27	site_28	site_29	site_30	site_31	site_32	site_33	site_34	site_35	site_36	site_37	site_38	site_39	site_40	site_41	site_42	site_43	site_44	site_45	site_46	site_47	site_48	site_49	site_50	site_51	site_52	site_53	site_54	site_55	site_56	site_57	site_58	site_59	site_60	site_61	site_62	site_63	site_64	site_65	site_66	site_67	site_68	site_69	site_70
PWY-6353	361128.06052187335	573400.0740335577	484815.7818130479	565797.3904009928	483136.83283593756	122508.78816568278	247545.6092181646	306756.27828843263	471998.4594880507	280975.88857697975	309012.7608478432	445495.6373277989	369927.00643624214	223796.39809971812	445580.44052670145	395957.4593965252	247626.93070535338	243361.3312724583	345.67097134059503	274805.94108132255	133717.10008575334	412248.63754620956	365292.53852568706	345105.3533011446	204370.55120800433	26268.111279692544	226657.48353475198	170747.37752255792	323610.1331483126	257034.00056614762	549165.317609692	449019.1560021879	374287.04768255015	226778.23510634553	243045.22251236704	393274.76567210513	249345.66300147687	440023.15395254863	88585.05766262641	214203.77856022137	457619.520237309	424492.61013396166	47023.60980465105	292322.97107417666	832529.1098943754	561364.6670375249	202899.74794174093	40641.76535319989	762043.6252644145	1512.7162530749586	137262.4364876354	5543.168055387664	171384.62350879016	5460.199096655298	6706.053786839629	466972.10649807175	436238.6801022945	175542.74640820513	219130.91804847802	150663.9273291538	163903.0656604633	595568.904113143	512629.8548814578	894768.4896524316	364209.0098150866	531256.3589406395	141449.53289301155	686716.7056652221	114027.76675787051	68988.20917289278
PWY-6383	77334.38726832347	341777.4890547263	266368.11633141007	338666.31939976703	280545.2537554159	0.0	77691.72881359764	0.0	84048.9347825179	0.0	422325.23422180425	19973.50686886504	82364.23455252002	378479.32744965685	411123.2659775494	64943.14849397203	105215.10820807503	69887.12572177818	93.8579747783085	2878.3203836044017	102082.72397006086	65939.84643595299	214489.88297168887	20399.007114569562	4031.2944941928213	183.7300960938061	20067.626198422953	14836.68665176268	114975.60373025874	23177.851718214275	31937.259041784302	220236.26080077124	112451.15107458542	47385.33574556194	12325.669600800462	56951.05838456559	37225.712574268604	18820.78104511101	18822.42198325669	5938.472604727953	1378.1719614411465	74363.83953982769	7786.735091688241	0.0	55198.07491220581	12007.86755501303	126814.19029229532	2147.3003292714443	147944.43921320315	518.3308202100143	835075.0334976895	71.76535402256793	51293.53379599258	1341.2207288426484	1716.8094540603713	99629.93445260047	22297.31643055626	11879.312274536704	23951.666923122826	44034.26012500149	6640.705996377527	4084.3778933015074	6647.675590216099	309034.6688015123	40713.23404064937	0.0	5070.077778341742	13766.119350464092	0.0	0.0
PWY-6385	714702.57777327	821857.8151939978	740229.3144780572	628050.0642043551	611582.6401509289	591694.0196303114	880955.1832176324	480832.5312678172	728115.3121791674	439724.1554526205	757760.6172619081	737472.5058975294	740851.6395396205	603243.893861851	616327.5943503982	850299.2042195558	575138.8403708475	746463.9984510451	516715.6072804046	951507.1263244133	597017.5950813207	725283.609617884	550636.0752476071	802633.0256806613	662444.2228531429	585967.5730771333	1009801.0664451845	610147.4616353313	787937.1706098049	713816.6716708934	960638.4715383319	670081.8639885352	767934.3494318348	847404.3579458598	442697.93190996704	813721.3050529208	791336.9026002687	723747.8431953406	902587.4862011296	891874.0621032071	948515.1165058955	744280.9327416406	960098.595466904	943967.4332633709	868436.2875046927	711927.1852199493	859286.1607552331	927874.4615614584	889235.9859693466	991395.9963984845	915949.2325798708	527198.3962398486	973736.9818258067	976876.248780747	994475.8288254178	654307.5577527635	789958.5494852803	759145.5958276162	780925.2177793888	394846.12627812545	718354.831309505	668908.4363191596	611593.1973846498	919081.1063748283	770527.2350666634	905624.1472985208	220425.7095585645	738761.5017522608	170191.28871156435	246760.28435356848
PWY-6386	714135.7890682793	823762.3043288516	744273.5056298473	644475.8217204799	612332.8515481154	568082.0903525245	881128.908711056	467364.613053544	727628.248339535	439513.8610622639	759670.4490610143	737545.1858580812	743880.8461576924	606967.907813154	619969.365674089	863802.3309148154	586114.2366840297	724223.3560515228	525855.8845756276	967140.6302003259	596625.307994212	732975.2953722838	560812.110729741	806562.1488626371	672075.7738351307	588569.7405791796	1001522.8814180099	618368.4712839838	809144.0019159827	717342.1262322554	965103.2657808374	679318.4283547606	776391.9247559345	873338.3137298913	458485.47511605377	844219.854567335	799279.743195813	722274.9728906137	903250.1942138752	892622.7119546516	959151.4735833473	747508.5105577218	963639.2629609271	944312.7042045473	867338.8181489353	714907.7867919869	861251.8073942293	927612.9239826263	886489.488490052	1005743.5735679144	920974.3585719315	544093.1965150473	969786.6172754733	977381.8549367943	996928.5384321966	662394.3561010696	793144.2389070948	767776.5945614632	788466.6081546127	405583.19210121327	738836.2719670874	669732.9199589231	614742.7426788879	912971.0041338956	777252.2167758819	903971.8527693623	221990.67789888117	744920.6252342152	170032.05818724216	249897.09083118965
PWY-6387	745220.0481095624	836852.4376128796	759601.5203795432	649230.9024672528	627683.1119714379	706565.7784617085	894624.1771465876	609100.968607271	747785.024616933	540514.220576694	771287.6123198941	748287.2381584332	745607.1426091981	611630.4064239585	625734.733076399	858500.7633335378	585766.3130668824	845998.5861736734	520110.39767801913	963825.5676733667	600422.1255106422	733266.5846354087	561547.8180175021	808187.8382813929	693854.9951247076	586995.0335220976	1025057.8288587467	627561.0342533585	798900.4212568823	722060.2633555243	965926.0892052687	689757.3136389158	779362.596738995	858707.649565646	449046.5621014517	845091.0183792742	801474.2698507836	757420.180015841	904893.5648801005	892356.9815209999	953783.0125059502	761481.3668654468	968632.4434027064	944096.8802742616	876530.5598397322	721450.1948102106	863361.1797612242	935294.5040251679	896316.047247459	996785.6213219296	938469.1398282365	576898.5978326894	989826.9959376933	977114.7141802264	995483.7050678501	660650.7737495282	795156.9646734394	773818.610479532	796080.4030886431	400682.3595236058	733469.24011911	763751.6833160062	694854.9099777191	928483.9659791592	791748.955383276	908113.9455696521	221418.90989368493	741077.1362620842	177750.1899994858	247927.3147564443
PWY-6396	28927.715725597693	58637.61805795751	57589.96771161974	49235.93800314747	33150.7387328347	0.0	27417.46766659839	0.0	26972.07301000992	11462.439024390245	7968.584715441316	4942.107309202544	5723.761422864988	22292.71959978494	22200.179406749212	9589.484336977765	5642.323087385269	29510.809237679576	92.76578088485218	30324.82405314776	11620.22272370875	34538.260480346355	11805.563602295504	17935.80531725845	22297.777738045686	18638.87693182445	10145.378615031492	41668.95578030765	39170.303098188524	6674.5966430834005	0.0	27437.61921225417	60464.46005997497	80894.30919050517	12982.88806655225	39749.17422132185	59513.64383385162	4764.385115526739	7763.085663583467	22145.0242471397	5162.591754737782	7092.029229912378	1525.8723973183294	5223.931924128948	14324.936443777708	14993.88007600527	18001.605297888134	1089.171061450308	54936.10257157616	410.84185303514374	5063.042771439789	277.16954083161187	2900.9172272572605	2380.850811789669	8973.920918220947	41628.09164537939	21236.59620671979	75718.06677836989	72591.98819833626	4611.410312542099	29372.009712595824	29530.059082485197	35958.07486867188	0.0	4208.269262504055	0.0	19069.60873841818	1262.0561668259143	0.0	2865.6716417910447
PWY-6397	0.0	0.0	0.0	0.0	38.3973954734333	0.0	0.0	0.0	63.98340596607704	0.0	123163.02172080323	1719.7573750690538	15684.225209369608	51732.345211374726	28747.453065404734	9859.354093313212	9885.579936836904	0.0	30.25643007076925	0.0	25.04246827462046	9663.703377174332	27606.342950951268	1301.2275788762054	91.125305986094	0.0	0.0	124.20734260738399	6202.704983582052	2021.872516549046	0.0	1786.3472882508338	1729.283589603778	5724.453493098525	153.28240559330337	1407.2009828754851	867.519965102499	517.2855236542174	1974.2733268795416	0.0	0.0	10498.988224764125	1745.9010659251974	0.0	0.0	0.0	13081.05837733352	146.0362235427647	0.0	0.0	0.0	0.0	0.0	59.997113904293954	36.996837949901504	211.88940108725046	3101.339882356604	0.0	518.7689443003632	5456.23533067934	781.7655064698542	138.4111287022118	0.0	0.0	3463.57216582474	0.0	594.4529135781122	7156.024419584931	0.0	0.0
PWY-6404	0.0	0.0	0.0	0.0	134.61372371982546	0.0	0.0	0.0	241.541059416302	0.0	0.0	4407.403800682861	50712.43692409356	15840.679217905084	20142.28404207213	7265.681806641121	0.0	0.0	0.0	0.0	94.6674969068289	10535.705011168384	19333.78979211685	0.0	330.4619052436494	0.0	0.0	468.4796096717655	0.0	4350.584458210919	0.0	6330.174528874482	6477.756648608588	0.0	577.8205481891428	5274.335012891884	3257.8358230665067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2958.0239015737075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9465.572761097164	0.0	1340.0359961370846	1729.3731044190738	2902.481971307848	501.5714527946666	0.0	0.0	9314.336422250872	0.0	2197.278590601591	24942.29702748999	0.0	0.0
PWY-6467	643429.25	460972.39	392817.25000000006	266542.14	324265.44	610325.0	797737.66	471250.0	634217.17	431950.0	277617.41000000003	246551.0	602028.7	98501.27	141830.85	546942.13	362025.13	721929.64	327835.3300000001	367523.99999999994	388541.3300000001	628084.88	145141.5	443048.0	487411.25	452329.5	944011.2	535527.3	140335.5	533508.1499999999	747535.5	385895.1699999999	562554.61	214100.0	242521.44999999998	600899.19	633904.56	596327.66	873868.0	114901.0	738683.7	517432.5	895547.9999999999	906900.0	796206.9299999999	541120.65	676496.27	892665.0	397999.99999999994	158.33000000000004	29982.9	302506.56000000006	25598.75	967217.75	951224.2499999999	430276.51999999996	412687.22	662721.9199999999	698579.47	90555.37	485744.50000000006	686130.72	591577.75	192000.0	492923.1699999999	291000.0	189246.44000000003	498708.8899999999	154600.00000000003	150300.0
PWY-6470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1510.573887005728	4492.593158655141	38979.21852619036	3926.697923902726	4807.835791156215	0.0	0.0	0.0	0.0	0.0	2387.5312888063	4891.830331696702	299.22419260391683	0.0	0.0	0.0	0.0	13606.13229059237	534.7347259507735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	710.0247371374794	0.0	0.0	0.0	215.5139536835938	0.0	0.0	0.0	0.0	0.0	902.0354131185445	0.0	0.0	316.6207455068957	0.0	0.0	0.0	0.0	3124.9161235433958	0.0	0.0	0.0	0.0	0.0
PWY-6471	60116.3977358412	165984.2256831378	113590.5875837358	180159.48591166528	136168.66279528945	0.0	62033.31296636986	0.0	62239.849111257165	0.0	29291.660180506366	14026.155208034897	20302.78737006777	197632.00308414473	38066.48152496321	19090.694365135874	170530.2833655315	44537.736672959945	278.19397110681854	8240.684694528087	15.359389872916156	23900.936352432174	172234.0452670765	41872.54277281004	12048.98239056597	0.0	27235.67072162473	11026.949752399047	28274.855138748444	14005.2386735335	0.0	206133.39194902533	110316.52074854267	0.0	22083.913938558406	59704.82356981931	54715.879491783046	1468.4877300712274	6153.8450961100925	7440.118691608145	2659.777653928237	81936.77255751028	1893.353289883787	0.0	60437.10183577823	8330.013129607692	61138.3385032637	807.282240027575	0.0	581.171432675016	66029.08149251612	0.0	126943.04426374767	243.7669815509121	520.212116908597	50809.396235146676	8802.996505730816	9112.740699076165	20551.53051029601	17111.77535984987	2107.9951946089213	611.3341342544129	4379.179411266861	0.0	17788.30847829708	0.0	0.0	2029.2370491959364	0.0	0.0
PWY-6478	429.84831957644724	0.0	734.704536754998	87.97824616423864	147.94113565643264	0.0	47.99838142499255	23004.752059885013	1719.6418611891306	10304.52886096005	159760.07143528402	36990.171694608754	537039.5849159049	26009.053322824937	48824.97547601302	476930.0840948434	44383.02208232415	251.8952142600212	0.0	16150.944677194057	9993.51090075773	84419.07820787057	41709.231866179005	393827.76425230753	27131.226501322737	6573.453766250816	31.99905560901603	2728.8529842943985	28808.300689363958	60716.352672878245	579.7708989044232	1962.5785102147968	2700.44357681253	32178.07355516638	576.3610926531564	71593.7222241513	3511.799638284945	35974.526243881526	8260.74568381126	0.0	207877.14687345136	30970.16833010895	2165.3474903170245	230761.58213838897	25.999535240901665	274577.4471299364	15956.43304485395	1402.81230990241	66031.49405741031	0.0	4000.0378518713364	103.98193884951023	2436.504924250156	495.82996880128786	523.7506673485542	2681.4364783298365	263474.98572139937	3065.3224175448663	6550.527549081675	12691.129236898518	22167.91066385335	36956.31868699575	20933.900924080415	0.0	25459.4472491657	0.0	0.0	0.0	29707.648275248506	0.0
PWY-6505	1067.8008134443521	1677.7641726743827	1456.2013125974377	836.4999265622803	1202.546169165693	13996.360086515877	952.2634567911633	0.0	2029.4556736730592	0.0	0.0	602.87369125516	779.9641315840385	0.0	0.0	1344.9250291069109	0.0	2467.23798003211	241482.24672680412	1281.1671138204042	1870.1815783960578	301.3369438211535	95.79174791280184	581.5845219881446	6185.704511825122	0.0	31696.355242156704	41354.694406814924	0.0	521.48961240294	4293.429725431776	19498.99323828829	30699.64927665041	0.0	542.5452125671665	29813.07819480057	17491.852243516216	8893.5977579823	8353.146260898884	0.0	767.979932099764	0.0	11157.220822428095	0.0	49.707824901826285	0.0	0.0	99470.3965441827	21378.211248614352	0.0	16423.406565681547	18.02854023854825	8299.083167701861	133.83797199410662	437.75072391095375	67.9024508156127	0.0	8528.782064050327	8918.58037372913	104.77196681009114	8773.156313724841	6178.674976990389	7942.679643474155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	1718.3545172607026	757.5570643836261	2696.2939917708945	703.536750989175	1691.331235314755	0.0	1695.100538288543	213442.5896373463	9055.404863132031	18659.103895430973	209114.52045190992	122771.92039762653	575429.4999922478	86272.61064699171	66512.34021316007	580404.4408466454	269053.9902227375	5764.987106337613	0.0	5755.781523789756	14202.842286103034	96810.97337194823	55846.31422455078	493112.28646614245	51621.41406196401	22202.99494033182	0.0	30766.832693234726	110721.52246202802	147043.03462074522	579.799337277504	2954.895162810696	16974.96093282272	49345.20604358028	71.99028722517654	70835.72185148568	4484.9526304706515	358798.32696090534	350748.0999315658	0.0	4107.682714991346	400163.85662687116	46781.469693772255	3138.0987095324895	0.0	8928.041133223212	509705.5368367347	56115.44883905922	313749.1880248631	0.0	7068.769162996644	1350.0964749718237	8785.052655474532	412734.6596584728	593628.6243230078	13705.972011979595	363664.1822463615	170308.83225120418	118312.3440807028	58368.51561795899	50178.199577019215	33566.55917944361	34551.53743143908	35632.03743801279	99543.93215037313	151290.82533796495	23234.187487853163	0.0	28630.022303744623	15700.638380299482
PWY-6519	886394.863656012	564830.0849925117	508884.92061374045	363276.4668316547	413016.55281655514	418773.138238274	484605.1502306	493105.30475977936	667473.649027213	237177.18692782143	200042.11314705305	333229.1199506439	276349.9117226962	86337.91921608719	184042.64864370832	310072.87594765995	114764.01260712607	953974.6552472607	440591.60843745415	686913.7308452486	549513.3738430995	812236.9201092416	161718.6021339995	162421.63065780752	699271.0437390952	361927.81390504993	1066482.000269789	630554.6071583829	323575.39551360486	745943.2781324536	1013382.4634210184	206879.40005305817	427452.0583788446	353592.83974593243	358170.1664019139	381180.6583567569	331832.28840534436	675555.457019828	1070137.7320703173	198037.1931230795	975164.9641565427	578924.2890783431	1276170.583968925	1113942.9700470807	1082435.7721835822	621538.6366883961	706332.9281107285	1234696.540560466	502714.6261262019	580.3791612918488	50579.64933947196	586103.7990860996	38658.61693951361	1340925.939811372	1271830.751921208	655403.7980810049	434114.2583254504	836470.3939374904	876322.1892350068	180148.42634852097	491896.47567673126	836830.6141462387	758515.0644551751	281086.92522838427	716344.5937010079	345233.1567589735	261880.80921814314	810323.7095965061	137236.7119355358	234792.36038567155
